PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
C88052,STIA,161,TOTAL,9034
C88053,AF,89,TOTAL,3970
C88053,AST,252,TOTAL,3970
C88053,CAN,169,TOTAL,3970
C88053,CHD,127,TOTAL,3970
C88053,CKD,100,18OV,3135
C88053,COPD,42,TOTAL,3970
C88053,CVDPP,27,30_74,2304
C88053,DEM,38,TOTAL,3970
C88053,DEP,254,18OV,3135
C88053,DM,137,17OV,3174
C88053,EP,29,18OV,3135
C88053,HF,52,TOTAL,3970
C88053,HYP,557,TOTAL,3970
C88053,LD,18,TOTAL,3970
C88053,MH,24,TOTAL,3970
C88053,OB,94,18OV,3135
C88053,OST,21,50OV,1751
C88053,PAD,16,TOTAL,3970
C88053,PC,16,TOTAL,3970
C88053,RA,26,16OV,3218
C88053,STIA,71,TOTAL,3970
C88054,AF,167,TOTAL,7391
C88054,AST,378,TOTAL,7391
C88054,CAN,238,TOTAL,7391
C88054,CHD,300,TOTAL,7391
C88054,CKD,103,18OV,5991
C88054,COPD,182,TOTAL,7391
C88054,CVDPP,33,30_74,4344
C88054,DEM,59,TOTAL,7391
C88054,DEP,652,18OV,5991
C88054,DM,390,17OV,6049
C88054,EP,64,18OV,5991
C88054,HF,90,TOTAL,7391
C88054,HYP,1183,TOTAL,7391
C88054,LD,30,TOTAL,7391
C88054,MH,40,TOTAL,7391
C88054,OB,584,18OV,5991
C88054,OST,5,50OV,3114
C88054,PAD,57,TOTAL,7391
C88054,PC,17,TOTAL,7391
C88054,RA,46,16OV,6125
C88054,STIA,149,TOTAL,7391
C88057,AF,26,TOTAL,2317
C88057,AST,108,TOTAL,2317
C88057,CAN,28,TOTAL,2317
C88057,CHD,67,TOTAL,2317
C88057,CKD,45,18OV,1887
C88057,COPD,21,TOTAL,2317
C88057,CVDPP,13,30_74,1322
C88057,DEM,13,TOTAL,2317
C88057,DEP,211,18OV,1887
C88057,DM,175,17OV,1902
C88057,EP,14,18OV,1887
C88057,HF,21,TOTAL,2317
C88057,HYP,234,TOTAL,2317
C88057,LD,8,TOTAL,2317
C88057,MH,56,TOTAL,2317
C88057,OB,127,18OV,1887
C88057,OST,2,50OV,578
C88057,PAD,12,TOTAL,2317
C88057,PC,8,TOTAL,2317
C88057,RA,8,16OV,1929
C88057,STIA,22,TOTAL,2317
C88059,AF,21,TOTAL,1282
C88059,AST,91,TOTAL,1282
C88059,CAN,28,TOTAL,1282
C88059,CHD,55,TOTAL,1282
C88059,CKD,24,18OV,1102
C88059,COPD,45,TOTAL,1282
C88059,CVDPP,4,30_74,821
C88059,DEM,11,TOTAL,1282
C88059,DEP,191,18OV,1102
C88059,DM,104,17OV,1113
C88059,EP,12,18OV,1102
C88059,HF,13,TOTAL,1282
C88059,HYP,243,TOTAL,1282
C88059,LD,6,TOTAL,1282
C88059,MH,25,TOTAL,1282
C88059,OB,96,18OV,1102
C88059,OST,2,50OV,541
C88059,PAD,13,TOTAL,1282
C88059,PC,4,TOTAL,1282
C88059,RA,8,16OV,1122
C88059,STIA,20,TOTAL,1282
C88060,AF,32,TOTAL,3883
C88060,AST,282,TOTAL,3883
C88060,CAN,54,TOTAL,3883
C88060,CHD,140,TOTAL,3883
C88060,CKD,73,18OV,2905
C88060,COPD,31,TOTAL,3883
C88060,CVDPP,9,30_74,2033
C88060,DEM,13,TOTAL,3883
C88060,DEP,113,18OV,2905
C88060,DM,355,17OV,2957
C88060,EP,18,18OV,2905
C88060,HF,31,TOTAL,3883
C88060,HYP,392,TOTAL,3883
C88060,LD,25,TOTAL,3883
C88060,MH,59,TOTAL,3883
C88060,OB,164,18OV,2905
C88060,OST,2,50OV,944
C88060,PAD,16,TOTAL,3883
C88060,PC,4,TOTAL,3883
C88060,RA,12,16OV,3004
C88060,STIA,56,TOTAL,3883
C88062,AF,70,TOTAL,4591
C88062,AST,255,TOTAL,4591
C88062,CAN,129,TOTAL,4591
C88062,CHD,84,TOTAL,4591
C88062,CKD,93,18OV,3501
C88062,COPD,30,TOTAL,4591
C88062,CVDPP,15,30_74,2698
C88062,DEM,31,TOTAL,4591
C88062,DEP,141,18OV,3501
C88062,DM,107,17OV,3567
C88062,EP,19,18OV,3501
C88062,HF,25,TOTAL,4591
C88062,HYP,472,TOTAL,4591
C88062,LD,16,TOTAL,4591
C88062,MH,45,TOTAL,4591
C88062,OB,128,18OV,3501
C88062,OST,1,50OV,1525
C88062,PAD,12,TOTAL,4591
C88062,PC,17,TOTAL,4591
C88062,RA,17,16OV,3630
C88062,STIA,77,TOTAL,4591
C88068,AF,82,TOTAL,3442
C88068,AST,175,TOTAL,3442
C88068,CAN,125,TOTAL,3442
C88068,CHD,91,TOTAL,3442
C88068,CKD,61,18OV,2739
C88068,COPD,37,TOTAL,3442
C88068,CVDPP,8,30_74,2059
C88068,DEM,19,TOTAL,3442
C88068,DEP,105,18OV,2739
C88068,DM,123,17OV,2777
C88068,EP,22,18OV,2739
C88068,HF,37,TOTAL,3442
C88068,HYP,416,TOTAL,3442
C88068,LD,11,TOTAL,3442
C88068,MH,31,TOTAL,3442
C88068,OB,145,18OV,2739
C88068,OST,2,50OV,1477
C88068,PAD,11,TOTAL,3442
C88068,PC,4,TOTAL,3442
C88068,RA,16,16OV,2807
C88068,STIA,65,TOTAL,3442
C88069,AF,214,TOTAL,16394
C88069,AST,989,TOTAL,16394
C88069,CAN,242,TOTAL,16394
C88069,CHD,515,TOTAL,16394
C88069,CKD,417,18OV,11707
C88069,COPD,332,TOTAL,16394
C88069,CVDPP,88,30_74,7523
C88069,DEM,124,TOTAL,16394
C88069,DEP,1098,18OV,11707
C88069,DM,1183,17OV,11931
C88069,EP,89,18OV,11707
C88069,HF,187,TOTAL,16394
C88069,HYP,1845,TOTAL,16394
C88069,LD,104,TOTAL,16394
C88069,MH,223,TOTAL,16394
C88069,OB,1259,18OV,11707
C88069,OST,36,50OV,3638
C88069,PAD,101,TOTAL,16394
C88069,PC,82,TOTAL,16394
C88069,RA,83,16OV,12130
C88069,STIA,249,TOTAL,16394
C88070,AF,134,TOTAL,7834
C88070,AST,522,TOTAL,7834
C88070,CAN,139,TOTAL,7834
C88070,CHD,291,TOTAL,7834
C88070,CKD,307,18OV,5704
C88070,COPD,203,TOTAL,7834
C88070,CVDPP,61,30_74,3943
C88070,DEM,99,TOTAL,7834
C88070,DEP,686,18OV,5704
C88070,DM,541,17OV,5813
C88070,EP,72,18OV,5704
C88070,HF,90,TOTAL,7834
C88070,HYP,1084,TOTAL,7834
C88070,LD,68,TOTAL,7834
C88070,MH,96,TOTAL,7834
C88070,OB,714,18OV,5704
C88070,OST,8,50OV,2259
C88070,PAD,58,TOTAL,7834
C88070,PC,53,TOTAL,7834
C88070,RA,35,16OV,5908
C88070,STIA,171,TOTAL,7834
C88072,AF,379,TOTAL,12177
C88072,AST,1076,TOTAL,12177
C88072,CAN,401,TOTAL,12177
C88072,CHD,767,TOTAL,12177
C88072,CKD,764,18OV,10010
C88072,COPD,466,TOTAL,12177
C88072,CVDPP,55,30_74,6817
C88072,DEM,206,TOTAL,12177
C88072,DEP,1810,18OV,10010
C88072,DM,872,17OV,10126
C88072,EP,159,18OV,10010
C88072,HF,229,TOTAL,12177
C88072,HYP,2111,TOTAL,12177
C88072,LD,170,TOTAL,12177
C88072,MH,135,TOTAL,12177
C88072,OB,1565,18OV,10010
C88072,OST,31,50OV,5352
C88072,PAD,115,TOTAL,12177
C88072,PC,124,TOTAL,12177
C88072,RA,128,16OV,10272
C88072,STIA,440,TOTAL,12177
C88073,AF,105,TOTAL,5886
C88073,AST,467,TOTAL,5886
C88073,CAN,167,TOTAL,5886
C88073,CHD,183,TOTAL,5886
C88073,CKD,176,18OV,4710
C88073,COPD,158,TOTAL,5886
C88073,CVDPP,28,30_74,3474
C88073,DEM,55,TOTAL,5886
C88073,DEP,402,18OV,4710
C88073,DM,300,17OV,4773
C88073,EP,68,18OV,4710
C88073,HF,79,TOTAL,5886
C88073,HYP,687,TOTAL,5886
C88073,LD,68,TOTAL,5886
C88073,MH,87,TOTAL,5886
C88073,OB,284,18OV,4710
C88073,OST,10,50OV,2040
C88073,PAD,51,TOTAL,5886
C88073,PC,38,TOTAL,5886
C88073,RA,28,16OV,4837
C88073,STIA,116,TOTAL,5886
C88074,AF,124,TOTAL,5200
C88074,AST,286,TOTAL,5200
C88074,CAN,145,TOTAL,5200
C88074,CHD,231,TOTAL,5200
C88074,CKD,189,18OV,4235
C88074,COPD,99,TOTAL,5200
C88074,CVDPP,18,30_74,3124
C88074,DEM,53,TOTAL,5200
C88074,DEP,393,18OV,4235
C88074,DM,273,17OV,4282
C88074,EP,38,18OV,4235
C88074,HF,56,TOTAL,5200
C88074,HYP,843,TOTAL,5200
C88074,LD,31,TOTAL,5200
C88074,MH,52,TOTAL,5200
C88074,OB,339,18OV,4235
C88074,OST,9,50OV,2103
C88074,PAD,42,TOTAL,5200
C88074,PC,24,TOTAL,5200
C88074,RA,24,16OV,4329
C88074,STIA,131,TOTAL,5200
C88076,AF,87,TOTAL,6959
C88076,AST,394,TOTAL,6959
C88076,CAN,117,TOTAL,6959
C88076,CHD,165,TOTAL,6959
C88076,CKD,195,18OV,5818
C88076,COPD,158,TOTAL,6959
C88076,CVDPP,33,30_74,4029
C88076,DEM,20,TOTAL,6959
C88076,DEP,775,18OV,5818
C88076,DM,339,17OV,5874
C88076,EP,53,18OV,5818
C88076,HF,37,TOTAL,6959
C88076,HYP,641,TOTAL,6959
C88076,LD,52,TOTAL,6959
C88076,MH,204,TOTAL,6959
C88076,OB,473,18OV,5818
C88076,OST,4,50OV,1732
C88076,PAD,44,TOTAL,6959
C88076,PC,17,TOTAL,6959
C88076,RA,22,16OV,5921
C88076,STIA,109,TOTAL,6959
C88077,AF,93,TOTAL,5027
C88077,AST,308,TOTAL,5027
C88077,CAN,120,TOTAL,5027
C88077,CHD,195,TOTAL,5027
C88077,CKD,124,18OV,3657
C88077,COPD,156,TOTAL,5027
C88077,CVDPP,35,30_74,2508
C88077,DEM,27,TOTAL,5027
C88077,DEP,558,18OV,3657
C88077,DM,281,17OV,3730
C88077,EP,41,18OV,3657
C88077,HF,48,TOTAL,5027
C88077,HYP,766,TOTAL,5027
C88077,LD,46,TOTAL,5027
C88077,MH,46,TOTAL,5027
C88077,OB,472,18OV,3657
C88077,OST,3,50OV,1538
C88077,PAD,40,TOTAL,5027
C88077,PC,25,TOTAL,5027
C88077,RA,28,16OV,3788
C88077,STIA,100,TOTAL,5027
C88078,AF,168,TOTAL,6590
C88078,AST,386,TOTAL,6590
C88078,CAN,215,TOTAL,6590
C88078,CHD,249,TOTAL,6590
C88078,CKD,230,18OV,5259
C88078,COPD,150,TOTAL,6590
C88078,CVDPP,37,30_74,3859
C88078,DEM,42,TOTAL,6590
C88078,DEP,720,18OV,5259
C88078,DM,366,17OV,5331
C88078,EP,57,18OV,5259
C88078,HF,104,TOTAL,6590
C88078,HYP,1041,TOTAL,6590
C88078,LD,62,TOTAL,6590
C88078,MH,59,TOTAL,6590
C88078,OB,705,18OV,5259
C88078,OST,44,50OV,2726
C88078,PAD,44,TOTAL,6590
C88078,PC,42,TOTAL,6590
C88078,RA,73,16OV,5415
C88078,STIA,170,TOTAL,6590
C88079,AF,112,TOTAL,7962
C88079,AST,610,TOTAL,7962
C88079,CAN,148,TOTAL,7962
C88079,CHD,160,TOTAL,7962
C88079,CKD,141,18OV,6506
C88079,COPD,93,TOTAL,7962
C88079,CVDPP,45,30_74,4611
C88079,DEM,44,TOTAL,7962
C88079,DEP,506,18OV,6506
C88079,DM,242,17OV,6568
C88079,EP,52,18OV,6506
C88079,HF,65,TOTAL,7962
C88079,HYP,754,TOTAL,7962
C88079,LD,75,TOTAL,7962
C88079,MH,84,TOTAL,7962
C88079,OB,350,18OV,6506
C88079,OST,21,50OV,2265
C88079,PAD,35,TOTAL,7962
C88079,PC,54,TOTAL,7962
C88079,RA,45,16OV,6621
C88079,STIA,123,TOTAL,7962
C88082,AF,34,TOTAL,1260
C88082,AST,90,TOTAL,1260
C88082,CAN,29,TOTAL,1260
C88082,CHD,50,TOTAL,1260
C88082,CKD,50,18OV,1109
C88082,COPD,51,TOTAL,1260
C88082,CVDPP,4,30_74,810
C88082,DEM,6,TOTAL,1260
C88082,DEP,188,18OV,1109
C88082,DM,100,17OV,1121
C88082,EP,18,18OV,1109
C88082,HF,36,TOTAL,1260
C88082,HYP,242,TOTAL,1260
C88082,LD,8,TOTAL,1260
C88082,MH,21,TOTAL,1260
C88082,OB,125,18OV,1109
C88082,OST,2,50OV,576
C88082,PAD,24,TOTAL,1260
C88082,PC,4,TOTAL,1260
C88082,RA,9,16OV,1133
C88082,STIA,25,TOTAL,1260
C88083,AF,55,TOTAL,2730
C88083,AST,144,TOTAL,2730
C88083,CAN,109,TOTAL,2730
C88083,CHD,92,TOTAL,2730
C88083,CKD,81,18OV,2246
C88083,COPD,27,TOTAL,2730
C88083,CVDPP,11,30_74,1650
C88083,DEM,27,TOTAL,2730
C88083,DEP,135,18OV,2246
C88083,DM,144,17OV,2273
C88083,EP,17,18OV,2246
C88083,HF,39,TOTAL,2730
C88083,HYP,373,TOTAL,2730
C88083,LD,30,TOTAL,2730
C88083,MH,28,TOTAL,2730
C88083,OB,103,18OV,2246
C88083,OST,1,50OV,1300
C88083,PAD,16,TOTAL,2730
C88083,PC,5,TOTAL,2730
C88083,RA,17,16OV,2308
C88083,STIA,77,TOTAL,2730
C88084,AF,57,TOTAL,3415
C88084,AST,210,TOTAL,3415
C88084,CAN,72,TOTAL,3415
C88084,CHD,164,TOTAL,3415
C88084,CKD,105,18OV,2604
C88084,COPD,125,TOTAL,3415
C88084,CVDPP,92,30_74,1791
C88084,DEM,12,TOTAL,3415
C88084,DEP,149,18OV,2604
C88084,DM,248,17OV,2636
C88084,EP,23,18OV,2604
C88084,HF,46,TOTAL,3415
C88084,HYP,566,TOTAL,3415
C88084,LD,21,TOTAL,3415
C88084,MH,52,TOTAL,3415
C88084,OB,190,18OV,2604
C88084,OST,1,50OV,1109
C88084,PAD,36,TOTAL,3415
C88084,PC,8,TOTAL,3415
C88084,RA,31,16OV,2677
C88084,STIA,74,TOTAL,3415
C88085,AF,209,TOTAL,8806
C88085,AST,640,TOTAL,8806
C88085,CAN,277,TOTAL,8806
C88085,CHD,409,TOTAL,8806
C88085,CKD,393,18OV,6668
C88085,COPD,240,TOTAL,8806
C88085,CVDPP,74,30_74,4684
C88085,DEM,78,TOTAL,8806
C88085,DEP,914,18OV,6668
C88085,DM,510,17OV,6781
C88085,EP,84,18OV,6668
C88085,HF,149,TOTAL,8806
C88085,HYP,1291,TOTAL,8806
C88085,LD,79,TOTAL,8806
C88085,MH,77,TOTAL,8806
C88085,OB,1025,18OV,6668
C88085,OST,54,50OV,2929
C88085,PAD,83,TOTAL,8806
C88085,PC,23,TOTAL,8806
C88085,RA,57,16OV,6883
C88085,STIA,214,TOTAL,8806
C88086,AF,58,TOTAL,2996
C88086,AST,214,TOTAL,2996
C88086,CAN,68,TOTAL,2996
C88086,CHD,122,TOTAL,2996
C88086,CKD,115,18OV,2238
C88086,COPD,104,TOTAL,2996
C88086,CVDPP,8,30_74,1487
C88086,DEM,37,TOTAL,2996
C88086,DEP,192,18OV,2238
C88086,DM,165,17OV,2263
C88086,EP,32,18OV,2238
C88086,HF,32,TOTAL,2996
C88086,HYP,404,TOTAL,2996
C88086,LD,25,TOTAL,2996
C88086,MH,31,TOTAL,2996
C88086,OB,214,18OV,2238
C88086,OST,11,50OV,999
C88086,PAD,27,TOTAL,2996
C88086,PC,7,TOTAL,2996
C88086,RA,28,16OV,2290
C88086,STIA,57,TOTAL,2996
C88087,AF,184,TOTAL,8338
C88087,AST,577,TOTAL,8338
C88087,CAN,212,TOTAL,8338
C88087,CHD,358,TOTAL,8338
C88087,CKD,326,18OV,6539
C88087,COPD,360,TOTAL,8338
C88087,CVDPP,44,30_74,4559
C88087,DEM,55,TOTAL,8338
C88087,DEP,596,18OV,6539
C88087,DM,515,17OV,6616
C88087,EP,71,18OV,6539
C88087,HF,113,TOTAL,8338
C88087,HYP,1295,TOTAL,8338
C88087,LD,73,TOTAL,8338
C88087,MH,88,TOTAL,8338
C88087,OB,1071,18OV,6539
C88087,OST,26,50OV,2931
C88087,PAD,71,TOTAL,8338
C88087,PC,37,TOTAL,8338
C88087,RA,66,16OV,6700
C88087,STIA,183,TOTAL,8338
C88088,AF,109,TOTAL,5608
C88088,AST,640,TOTAL,5608
C88088,CAN,132,TOTAL,5608
C88088,CHD,185,TOTAL,5608
C88088,CKD,198,18OV,4125
C88088,COPD,163,TOTAL,5608
C88088,CVDPP,39,30_74,2797
C88088,DEM,30,TOTAL,5608
C88088,DEP,512,18OV,4125
C88088,DM,365,17OV,4182
C88088,EP,41,18OV,4125
C88088,HF,62,TOTAL,5608
C88088,HYP,787,TOTAL,5608
C88088,LD,44,TOTAL,5608
C88088,MH,44,TOTAL,5608
C88088,OB,663,18OV,4125
C88088,OST,21,50OV,1632
C88088,PAD,50,TOTAL,5608
C88088,PC,13,TOTAL,5608
C88088,RA,33,16OV,4256
C88088,STIA,115,TOTAL,5608
C88090,AF,87,TOTAL,4416
C88090,AST,310,TOTAL,4416
C88090,CAN,124,TOTAL,4416
C88090,CHD,173,TOTAL,4416
C88090,CKD,132,18OV,3372
C88090,COPD,192,TOTAL,4416
C88090,CVDPP,23,30_74,2343
C88090,DEM,30,TOTAL,4416
C88090,DEP,454,18OV,3372
C88090,DM,285,17OV,3437
C88090,EP,48,18OV,3372
C88090,HF,65,TOTAL,4416
C88090,HYP,592,TOTAL,4416
C88090,LD,45,TOTAL,4416
C88090,MH,49,TOTAL,4416
C88090,OB,320,18OV,3372
C88090,OST,4,50OV,1398
C88090,PAD,52,TOTAL,4416
C88090,PC,15,TOTAL,4416
C88090,RA,22,16OV,3498
C88090,STIA,81,TOTAL,4416
C88091,AF,53,TOTAL,2653
C88091,AST,244,TOTAL,2653
C88091,CAN,53,TOTAL,2653
C88091,CHD,104,TOTAL,2653
C88091,CKD,140,18OV,2025
C88091,COPD,89,TOTAL,2653
C88091,CVDPP,24,30_74,1385
C88091,DEM,10,TOTAL,2653
C88091,DEP,269,18OV,2025
C88091,DM,203,17OV,2051
C88091,EP,24,18OV,2025
C88091,HF,28,TOTAL,2653
C88091,HYP,492,TOTAL,2653
C88091,LD,19,TOTAL,2653
C88091,MH,8,TOTAL,2653
C88091,OB,234,18OV,2025
C88091,OST,8,50OV,886
C88091,PAD,13,TOTAL,2653
C88091,PC,3,TOTAL,2653
C88091,RA,14,16OV,2083
C88091,STIA,42,TOTAL,2653
C88092,AF,327,TOTAL,9628
C88092,AST,584,TOTAL,9628
C88092,CAN,307,TOTAL,9628
C88092,CHD,436,TOTAL,9628
C88092,CKD,322,18OV,7903
C88092,COPD,209,TOTAL,9628
C88092,CVDPP,48,30_74,5631
C88092,DEM,93,TOTAL,9628
C88092,DEP,759,18OV,7903
C88092,DM,633,17OV,8006
C88092,EP,80,18OV,7903
C88092,HF,140,TOTAL,9628
C88092,HYP,1668,TOTAL,9628
C88092,LD,49,TOTAL,9628
C88092,MH,79,TOTAL,9628
C88092,OB,842,18OV,7903
C88092,OST,4,50OV,4367
C88092,PAD,79,TOTAL,9628
C88092,PC,92,TOTAL,9628
C88092,RA,79,16OV,8106
C88092,STIA,229,TOTAL,9628
C88095,AF,158,TOTAL,5264
C88095,AST,329,TOTAL,5264
C88095,CAN,188,TOTAL,5264
C88095,CHD,275,TOTAL,5264
C88095,CKD,243,18OV,4316
C88095,COPD,140,TOTAL,5264
C88095,CVDPP,27,30_74,3113
C88095,DEM,71,TOTAL,5264
C88095,DEP,525,18OV,4316
C88095,DM,325,17OV,4368
C88095,EP,60,18OV,4316
C88095,HF,65,TOTAL,5264
C88095,HYP,1014,TOTAL,5264
C88095,LD,29,TOTAL,5264
C88095,MH,33,TOTAL,5264
C88095,OB,469,18OV,4316
C88095,OST,6,50OV,2339
C88095,PAD,32,TOTAL,5264
C88095,PC,19,TOTAL,5264
C88095,RA,58,16OV,4411
C88095,STIA,177,TOTAL,5264
C88096,AF,159,TOTAL,6715
C88096,AST,463,TOTAL,6715
C88096,CAN,243,TOTAL,6715
C88096,CHD,317,TOTAL,6715
C88096,CKD,208,18OV,5382
C88096,COPD,237,TOTAL,6715
C88096,CVDPP,37,30_74,3786
C88096,DEM,85,TOTAL,6715
C88096,DEP,1021,18OV,5382
C88096,DM,430,17OV,5467
C88096,EP,52,18OV,5382
C88096,HF,81,TOTAL,6715
C88096,HYP,1067,TOTAL,6715
C88096,LD,36,TOTAL,6715
C88096,MH,76,TOTAL,6715
C88096,OB,750,18OV,5382
C88096,OST,18,50OV,2609
C88096,PAD,62,TOTAL,6715
C88096,PC,65,TOTAL,6715
C88096,RA,56,16OV,5536
C88096,STIA,179,TOTAL,6715
C88622,AF,17,TOTAL,1700
C88622,AST,103,TOTAL,1700
C88622,CAN,30,TOTAL,1700
C88622,CHD,57,TOTAL,1700
C88622,CKD,75,18OV,1369
C88622,COPD,35,TOTAL,1700
C88622,CVDPP,13,30_74,875
C88622,DEM,9,TOTAL,1700
C88622,DEP,123,18OV,1369
C88622,DM,142,17OV,1387
C88622,EP,8,18OV,1369
C88622,HF,19,TOTAL,1700
C88622,HYP,229,TOTAL,1700
C88622,LD,17,TOTAL,1700
C88622,MH,21,TOTAL,1700
C88622,OB,160,18OV,1369
C88622,OST,0,50OV,420
C88622,PAD,9,TOTAL,1700
C88622,PC,2,TOTAL,1700
C88622,RA,11,16OV,1406
C88622,STIA,22,TOTAL,1700
C88627,AF,3,TOTAL,32891
C88627,AST,758,TOTAL,32891
C88627,CAN,50,TOTAL,32891
C88627,CHD,1,TOTAL,32891
C88627,CKD,4,18OV,32388
C88627,COPD,0,TOTAL,32891
C88627,CVDPP,7,30_74,2839
C88627,DEM,0,TOTAL,32891
C88627,DEP,1420,18OV,32388
C88627,DM,99,17OV,32468
C88627,EP,39,18OV,32388
C88627,HF,0,TOTAL,32891
C88627,HYP,47,TOTAL,32891
C88627,LD,1,TOTAL,32891
C88627,MH,47,TOTAL,32891
C88627,OB,602,18OV,32388
C88627,OST,0,50OV,46
C88627,PAD,0,TOTAL,32891
C88627,PC,1,TOTAL,32891
C88627,RA,7,16OV,32473
C88627,STIA,4,TOTAL,32891
C88631,AF,34,TOTAL,1462
C88631,AST,83,TOTAL,1462
C88631,CAN,31,TOTAL,1462
C88631,CHD,61,TOTAL,1462
C88631,CKD,69,18OV,1230
C88631,COPD,24,TOTAL,1462
C88631,CVDPP,8,30_74,912
C88631,DEM,3,TOTAL,1462
C88631,DEP,53,18OV,1230
C88631,DM,138,17OV,1242
C88631,EP,8,18OV,1230
C88631,HF,21,TOTAL,1462
C88631,HYP,240,TOTAL,1462
C88631,LD,10,TOTAL,1462
C88631,MH,12,TOTAL,1462
C88631,OB,177,18OV,1230
C88631,OST,0,50OV,545
C88631,PAD,6,TOTAL,1462
C88631,PC,1,TOTAL,1462
C88631,RA,6,16OV,1256
C88631,STIA,25,TOTAL,1462
C88643,AF,41,TOTAL,2983
C88643,AST,185,TOTAL,2983
C88643,CAN,48,TOTAL,2983
C88643,CHD,106,TOTAL,2983
C88643,CKD,184,18OV,2239
C88643,COPD,85,TOTAL,2983
C88643,CVDPP,34,30_74,1517
C88643,DEM,41,TOTAL,2983
C88643,DEP,661,18OV,2239
C88643,DM,176,17OV,2264
C88643,EP,27,18OV,2239
C88643,HF,32,TOTAL,2983
C88643,HYP,473,TOTAL,2983
C88643,LD,19,TOTAL,2983
C88643,MH,27,TOTAL,2983
C88643,OB,223,18OV,2239
C88643,OST,3,50OV,951
C88643,PAD,47,TOTAL,2983
C88643,PC,16,TOTAL,2983
C88643,RA,22,16OV,2305
C88643,STIA,50,TOTAL,2983
C88647,AF,108,TOTAL,4583
C88647,AST,353,TOTAL,4583
C88647,CAN,163,TOTAL,4583
C88647,CHD,221,TOTAL,4583
C88647,CKD,151,18OV,3846
C88647,COPD,119,TOTAL,4583
C88647,CVDPP,23,30_74,2816
C88647,DEM,33,TOTAL,4583
C88647,DEP,439,18OV,3846
C88647,DM,289,17OV,3884
C88647,EP,28,18OV,3846
C88647,HF,62,TOTAL,4583
C88647,HYP,776,TOTAL,4583
C88647,LD,14,TOTAL,4583
C88647,MH,28,TOTAL,4583
C88647,OB,220,18OV,3846
C88647,OST,10,50OV,2097
C88647,PAD,43,TOTAL,4583
C88647,PC,36,TOTAL,4583
C88647,RA,47,16OV,3919
C88647,STIA,100,TOTAL,4583
C88648,AF,170,TOTAL,6598
C88648,AST,462,TOTAL,6598
C88648,CAN,256,TOTAL,6598
C88648,CHD,326,TOTAL,6598
C88648,CKD,249,18OV,5492
C88648,COPD,196,TOTAL,6598
C88648,CVDPP,50,30_74,4001
C88648,DEM,72,TOTAL,6598
C88648,DEP,1076,18OV,5492
C88648,DM,430,17OV,5554
C88648,EP,79,18OV,5492
C88648,HF,79,TOTAL,6598
C88648,HYP,1388,TOTAL,6598
C88648,LD,54,TOTAL,6598
C88648,MH,67,TOTAL,6598
C88648,OB,709,18OV,5492
C88648,OST,8,50OV,3035
C88648,PAD,51,TOTAL,6598
C88648,PC,17,TOTAL,6598
C88648,RA,53,16OV,5610
C88648,STIA,170,TOTAL,6598
C88652,AF,67,TOTAL,3732
C88652,AST,254,TOTAL,3732
C88652,CAN,71,TOTAL,3732
C88652,CHD,83,TOTAL,3732
C88652,CKD,86,18OV,2840
C88652,COPD,28,TOTAL,3732
C88652,CVDPP,16,30_74,2107
C88652,DEM,20,TOTAL,3732
C88652,DEP,305,18OV,2840
C88652,DM,105,17OV,2884
C88652,EP,21,18OV,2840
C88652,HF,35,TOTAL,3732
C88652,HYP,362,TOTAL,3732
C88652,LD,23,TOTAL,3732
C88652,MH,27,TOTAL,3732
C88652,OB,94,18OV,2840
C88652,OST,15,50OV,1062
C88652,PAD,12,TOTAL,3732
C88652,PC,4,TOTAL,3732
C88652,RA,14,16OV,2916
C88652,STIA,60,TOTAL,3732
C88655,AF,11,TOTAL,1183
C88655,AST,62,TOTAL,1183
C88655,CAN,16,TOTAL,1183
C88655,CHD,31,TOTAL,1183
C88655,CKD,35,18OV,930
C88655,COPD,25,TOTAL,1183
C88655,CVDPP,11,30_74,614
C88655,DEM,4,TOTAL,1183
C88655,DEP,36,18OV,930
C88655,DM,106,17OV,946
C88655,EP,2,18OV,930
C88655,HF,5,TOTAL,1183
C88655,HYP,173,TOTAL,1183
C88655,LD,8,TOTAL,1183
C88655,MH,4,TOTAL,1183
C88655,OB,93,18OV,930
C88655,OST,0,50OV,383
C88655,PAD,3,TOTAL,1183
C88655,PC,4,TOTAL,1183
C88655,RA,4,16OV,955
C88655,STIA,20,TOTAL,1183
C88656,AF,134,TOTAL,3198
C88656,AST,200,TOTAL,3198
C88656,CAN,126,TOTAL,3198
C88656,CHD,186,TOTAL,3198
C88656,CKD,176,18OV,2632
C88656,COPD,53,TOTAL,3198
C88656,CVDPP,11,30_74,1878
C88656,DEM,24,TOTAL,3198
C88656,DEP,129,18OV,2632
C88656,DM,172,17OV,2668
C88656,EP,26,18OV,2632
C88656,HF,51,TOTAL,3198
C88656,HYP,534,TOTAL,3198
C88656,LD,12,TOTAL,3198
C88656,MH,15,TOTAL,3198
C88656,OB,288,18OV,2632
C88656,OST,5,50OV,1481
C88656,PAD,26,TOTAL,3198
C88656,PC,12,TOTAL,3198
C88656,RA,20,16OV,2699
C88656,STIA,110,TOTAL,3198
D81001,AF,132,TOTAL,12057
D81001,AST,530,TOTAL,12057
D81001,CAN,269,TOTAL,12057
D81001,CHD,153,TOTAL,12057
