PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
L83014,AST,1162,TOTAL,14430
L83014,CAN,611,TOTAL,14430
L83014,CHD,603,TOTAL,14430
L83014,CKD,951,18OV,11870
L83014,COPD,355,TOTAL,14430
L83014,CVDPP,62,30_74,8425
L83014,DEM,140,TOTAL,14430
L83014,DEP,1144,18OV,11870
L83014,DM,924,17OV,12017
L83014,EP,109,18OV,11870
L83014,HF,140,TOTAL,14430
L83014,HYP,2504,TOTAL,14430
L83014,LD,62,TOTAL,14430
L83014,MH,150,TOTAL,14430
L83014,OB,1324,18OV,11870
L83014,OST,155,50OV,7148
L83014,PAD,121,TOTAL,14430
L83014,PC,19,TOTAL,14430
L83014,RA,127,16OV,12177
L83014,STIA,388,TOTAL,14430
L83015,AF,140,TOTAL,7377
L83015,AST,435,TOTAL,7377
L83015,CAN,256,TOTAL,7377
L83015,CHD,253,TOTAL,7377
L83015,CKD,207,18OV,5495
L83015,COPD,219,TOTAL,7377
L83015,CVDPP,25,30_74,3856
L83015,DEM,32,TOTAL,7377
L83015,DEP,783,18OV,5495
L83015,DM,413,17OV,5593
L83015,EP,62,18OV,5495
L83015,HF,54,TOTAL,7377
L83015,HYP,1031,TOTAL,7377
L83015,LD,78,TOTAL,7377
L83015,MH,53,TOTAL,7377
L83015,OB,601,18OV,5495
L83015,OST,47,50OV,2563
L83015,PAD,57,TOTAL,7377
L83015,PC,3,TOTAL,7377
L83015,RA,45,16OV,5686
L83015,STIA,136,TOTAL,7377
L83016,AF,516,TOTAL,38744
L83016,AST,1782,TOTAL,38744
L83016,CAN,803,TOTAL,38744
L83016,CHD,782,TOTAL,38744
L83016,CKD,975,18OV,34897
L83016,COPD,464,TOTAL,38744
L83016,CVDPP,161,30_74,11994
L83016,DEM,231,TOTAL,38744
L83016,DEP,3472,18OV,34897
L83016,DM,1172,17OV,35119
L83016,EP,179,18OV,34897
L83016,HF,326,TOTAL,38744
L83016,HYP,3440,TOTAL,38744
L83016,LD,112,TOTAL,38744
L83016,MH,268,TOTAL,38744
L83016,OB,2440,18OV,34897
L83016,OST,176,50OV,8055
L83016,PAD,144,TOTAL,38744
L83016,PC,65,TOTAL,38744
L83016,RA,165,16OV,35332
L83016,STIA,492,TOTAL,38744
L83018,AF,158,TOTAL,14390
L83018,AST,843,TOTAL,14390
L83018,CAN,231,TOTAL,14390
L83018,CHD,277,TOTAL,14390
L83018,CKD,261,18OV,12652
L83018,COPD,221,TOTAL,14390
L83018,CVDPP,63,30_74,5726
L83018,DEM,93,TOTAL,14390
L83018,DEP,1618,18OV,12652
L83018,DM,455,17OV,12715
L83018,EP,109,18OV,12652
L83018,HF,96,TOTAL,14390
L83018,HYP,1119,TOTAL,14390
L83018,LD,92,TOTAL,14390
L83018,MH,159,TOTAL,14390
L83018,OB,936,18OV,12652
L83018,OST,20,50OV,2621
L83018,PAD,84,TOTAL,14390
L83018,PC,11,TOTAL,14390
L83018,RA,66,16OV,12785
L83018,STIA,124,TOTAL,14390
L83020,AF,411,TOTAL,12002
L83020,AST,896,TOTAL,12002
L83020,CAN,529,TOTAL,12002
L83020,CHD,506,TOTAL,12002
L83020,CKD,505,18OV,10003
L83020,COPD,254,TOTAL,12002
L83020,CVDPP,69,30_74,6927
L83020,DEM,181,TOTAL,12002
L83020,DEP,1266,18OV,10003
L83020,DM,833,17OV,10143
L83020,EP,70,18OV,10003
L83020,HF,245,TOTAL,12002
L83020,HYP,2395,TOTAL,12002
L83020,LD,74,TOTAL,12002
L83020,MH,127,TOTAL,12002
L83020,OB,729,18OV,10003
L83020,OST,53,50OV,6355
L83020,PAD,99,TOTAL,12002
L83020,PC,75,TOTAL,12002
L83020,RA,102,16OV,10268
L83020,STIA,304,TOTAL,12002
L83021,AF,290,TOTAL,10391
L83021,AST,627,TOTAL,10391
L83021,CAN,404,TOTAL,10391
L83021,CHD,432,TOTAL,10391
L83021,CKD,172,18OV,8426
L83021,COPD,157,TOTAL,10391
L83021,CVDPP,57,30_74,5879
L83021,DEM,79,TOTAL,10391
L83021,DEP,650,18OV,8426
L83021,DM,575,17OV,8533
L83021,EP,69,18OV,8426
L83021,HF,67,TOTAL,10391
L83021,HYP,1697,TOTAL,10391
L83021,LD,45,TOTAL,10391
L83021,MH,80,TOTAL,10391
L83021,OB,921,18OV,8426
L83021,OST,8,50OV,5026
L83021,PAD,87,TOTAL,10391
L83021,PC,11,TOTAL,10391
L83021,RA,71,16OV,8631
L83021,STIA,230,TOTAL,10391
L83022,AF,346,TOTAL,9456
L83022,AST,800,TOTAL,9456
L83022,CAN,402,TOTAL,9456
L83022,CHD,465,TOTAL,9456
L83022,CKD,524,18OV,7940
L83022,COPD,322,TOTAL,9456
L83022,CVDPP,93,30_74,5594
L83022,DEM,147,TOTAL,9456
L83022,DEP,765,18OV,7940
L83022,DM,613,17OV,8038
L83022,EP,80,18OV,7940
L83022,HF,147,TOTAL,9456
L83022,HYP,1864,TOTAL,9456
L83022,LD,77,TOTAL,9456
L83022,MH,114,TOTAL,9456
L83022,OB,844,18OV,7940
L83022,OST,9,50OV,4930
L83022,PAD,118,TOTAL,9456
L83022,PC,28,TOTAL,9456
L83022,RA,107,16OV,8144
L83022,STIA,330,TOTAL,9456
L83023,AF,175,TOTAL,5014
L83023,AST,366,TOTAL,5014
L83023,CAN,225,TOTAL,5014
L83023,CHD,239,TOTAL,5014
L83023,CKD,270,18OV,4122
L83023,COPD,100,TOTAL,5014
L83023,CVDPP,32,30_74,2979
L83023,DEM,50,TOTAL,5014
L83023,DEP,427,18OV,4122
L83023,DM,368,17OV,4182
L83023,EP,31,18OV,4122
L83023,HF,80,TOTAL,5014
L83023,HYP,934,TOTAL,5014
L83023,LD,2,TOTAL,5014
L83023,MH,55,TOTAL,5014
L83023,OB,258,18OV,4122
L83023,OST,4,50OV,2645
L83023,PAD,50,TOTAL,5014
L83023,PC,11,TOTAL,5014
L83023,RA,48,16OV,4228
L83023,STIA,138,TOTAL,5014
L83024,AF,150,TOTAL,7561
L83024,AST,559,TOTAL,7561
L83024,CAN,268,TOTAL,7561
L83024,CHD,204,TOTAL,7561
L83024,CKD,261,18OV,6267
L83024,COPD,139,TOTAL,7561
L83024,CVDPP,39,30_74,4532
L83024,DEM,75,TOTAL,7561
L83024,DEP,731,18OV,6267
L83024,DM,394,17OV,6355
L83024,EP,58,18OV,6267
L83024,HF,51,TOTAL,7561
L83024,HYP,1157,TOTAL,7561
L83024,LD,30,TOTAL,7561
L83024,MH,123,TOTAL,7561
L83024,OB,578,18OV,6267
L83024,OST,37,50OV,2899
L83024,PAD,40,TOTAL,7561
L83024,PC,15,TOTAL,7561
L83024,RA,40,16OV,6418
L83024,STIA,127,TOTAL,7561
L83025,AF,210,TOTAL,6933
L83025,AST,631,TOTAL,6933
L83025,CAN,271,TOTAL,6933
L83025,CHD,312,TOTAL,6933
L83025,CKD,263,18OV,5770
L83025,COPD,126,TOTAL,6933
L83025,CVDPP,75,30_74,4144
L83025,DEM,63,TOTAL,6933
L83025,DEP,485,18OV,5770
L83025,DM,427,17OV,5838
L83025,EP,36,18OV,5770
L83025,HF,87,TOTAL,6933
L83025,HYP,1217,TOTAL,6933
L83025,LD,19,TOTAL,6933
L83025,MH,50,TOTAL,6933
L83025,OB,1023,18OV,5770
L83025,OST,10,50OV,3762
L83025,PAD,50,TOTAL,6933
L83025,PC,34,TOTAL,6933
L83025,RA,43,16OV,5906
L83025,STIA,185,TOTAL,6933
L83026,AF,161,TOTAL,5201
L83026,AST,383,TOTAL,5201
L83026,CAN,187,TOTAL,5201
L83026,CHD,289,TOTAL,5201
L83026,CKD,192,18OV,4284
L83026,COPD,118,TOTAL,5201
L83026,CVDPP,28,30_74,3047
L83026,DEM,56,TOTAL,5201
L83026,DEP,335,18OV,4284
L83026,DM,347,17OV,4336
L83026,EP,37,18OV,4284
L83026,HF,80,TOTAL,5201
L83026,HYP,1026,TOTAL,5201
L83026,LD,20,TOTAL,5201
L83026,MH,42,TOTAL,5201
L83026,OB,715,18OV,4284
L83026,OST,20,50OV,2626
L83026,PAD,53,TOTAL,5201
L83026,PC,23,TOTAL,5201
L83026,RA,51,16OV,4385
L83026,STIA,160,TOTAL,5201
L83027,AF,196,TOTAL,8098
L83027,AST,531,TOTAL,8098
L83027,CAN,278,TOTAL,8098
L83027,CHD,270,TOTAL,8098
L83027,CKD,404,18OV,6526
L83027,COPD,242,TOTAL,8098
L83027,CVDPP,66,30_74,4665
L83027,DEM,46,TOTAL,8098
L83027,DEP,1325,18OV,6526
L83027,DM,431,17OV,6667
L83027,EP,59,18OV,6526
L83027,HF,116,TOTAL,8098
L83027,HYP,1172,TOTAL,8098
L83027,LD,46,TOTAL,8098
L83027,MH,196,TOTAL,8098
L83027,OB,503,18OV,6526
L83027,OST,60,50OV,3235
L83027,PAD,98,TOTAL,8098
L83027,PC,27,TOTAL,8098
L83027,RA,57,16OV,6796
L83027,STIA,196,TOTAL,8098
L83029,AF,176,TOTAL,7153
L83029,AST,416,TOTAL,7153
L83029,CAN,272,TOTAL,7153
L83029,CHD,275,TOTAL,7153
L83029,CKD,188,18OV,5634
L83029,COPD,193,TOTAL,7153
L83029,CVDPP,19,30_74,3921
L83029,DEM,60,TOTAL,7153
L83029,DEP,806,18OV,5634
L83029,DM,386,17OV,5705
L83029,EP,79,18OV,5634
L83029,HF,44,TOTAL,7153
L83029,HYP,945,TOTAL,7153
L83029,LD,82,TOTAL,7153
L83029,MH,102,TOTAL,7153
L83029,OB,602,18OV,5634
L83029,OST,9,50OV,2819
L83029,PAD,57,TOTAL,7153
L83029,PC,31,TOTAL,7153
L83029,RA,38,16OV,5786
L83029,STIA,163,TOTAL,7153
L83030,AF,195,TOTAL,8238
L83030,AST,546,TOTAL,8238
L83030,CAN,246,TOTAL,8238
L83030,CHD,345,TOTAL,8238
L83030,CKD,336,18OV,6965
L83030,COPD,257,TOTAL,8238
L83030,CVDPP,74,30_74,4694
L83030,DEM,62,TOTAL,8238
L83030,DEP,1489,18OV,6965
L83030,DM,558,17OV,7034
L83030,EP,79,18OV,6965
L83030,HF,143,TOTAL,8238
L83030,HYP,1289,TOTAL,8238
L83030,LD,102,TOTAL,8238
L83030,MH,241,TOTAL,8238
L83030,OB,878,18OV,6965
L83030,OST,37,50OV,2933
L83030,PAD,88,TOTAL,8238
L83030,PC,21,TOTAL,8238
L83030,RA,71,16OV,7102
L83030,STIA,184,TOTAL,8238
L83031,AF,340,TOTAL,11268
L83031,AST,856,TOTAL,11268
L83031,CAN,495,TOTAL,11268
L83031,CHD,459,TOTAL,11268
L83031,CKD,548,18OV,9183
L83031,COPD,254,TOTAL,11268
L83031,CVDPP,51,30_74,6581
L83031,DEM,104,TOTAL,11268
L83031,DEP,990,18OV,9183
L83031,DM,599,17OV,9302
L83031,EP,67,18OV,9183
L83031,HF,114,TOTAL,11268
L83031,HYP,1933,TOTAL,11268
L83031,LD,55,TOTAL,11268
L83031,MH,62,TOTAL,11268
L83031,OB,780,18OV,9183
L83031,OST,45,50OV,5634
L83031,PAD,93,TOTAL,11268
L83031,PC,30,TOTAL,11268
L83031,RA,95,16OV,9413
L83031,STIA,317,TOTAL,11268
L83034,AF,284,TOTAL,10536
L83034,AST,727,TOTAL,10536
L83034,CAN,376,TOTAL,10536
L83034,CHD,301,TOTAL,10536
L83034,CKD,473,18OV,8623
L83034,COPD,252,TOTAL,10536
L83034,CVDPP,31,30_74,6052
L83034,DEM,99,TOTAL,10536
L83034,DEP,1242,18OV,8623
L83034,DM,632,17OV,8734
L83034,EP,82,18OV,8623
L83034,HF,71,TOTAL,10536
L83034,HYP,1605,TOTAL,10536
L83034,LD,91,TOTAL,10536
L83034,MH,80,TOTAL,10536
L83034,OB,876,18OV,8623
L83034,OST,12,50OV,4540
L83034,PAD,60,TOTAL,10536
L83034,PC,21,TOTAL,10536
L83034,RA,70,16OV,8840
L83034,STIA,250,TOTAL,10536
L83035,AF,428,TOTAL,15535
L83035,AST,1140,TOTAL,15535
L83035,CAN,652,TOTAL,15535
L83035,CHD,754,TOTAL,15535
L83035,CKD,555,18OV,12531
L83035,COPD,327,TOTAL,15535
L83035,CVDPP,86,30_74,8969
L83035,DEM,148,TOTAL,15535
L83035,DEP,1441,18OV,12531
L83035,DM,931,17OV,12689
L83035,EP,125,18OV,12531
L83035,HF,198,TOTAL,15535
L83035,HYP,2230,TOTAL,15535
L83035,LD,76,TOTAL,15535
L83035,MH,171,TOTAL,15535
L83035,OB,1257,18OV,12531
L83035,OST,43,50OV,7007
L83035,PAD,126,TOTAL,15535
L83035,PC,91,TOTAL,15535
L83035,RA,103,16OV,12862
L83035,STIA,428,TOTAL,15535
L83036,AF,291,TOTAL,10746
L83036,AST,664,TOTAL,10746
L83036,CAN,375,TOTAL,10746
L83036,CHD,345,TOTAL,10746
L83036,CKD,241,18OV,8673
L83036,COPD,188,TOTAL,10746
L83036,CVDPP,47,30_74,6157
L83036,DEM,66,TOTAL,10746
L83036,DEP,518,18OV,8673
L83036,DM,487,17OV,8795
L83036,EP,64,18OV,8673
L83036,HF,89,TOTAL,10746
L83036,HYP,1578,TOTAL,10746
L83036,LD,71,TOTAL,10746
L83036,MH,90,TOTAL,10746
L83036,OB,620,18OV,8673
L83036,OST,37,50OV,4935
L83036,PAD,46,TOTAL,10746
L83036,PC,21,TOTAL,10746
L83036,RA,57,16OV,8909
L83036,STIA,251,TOTAL,10746
L83038,AF,357,TOTAL,12374
L83038,AST,872,TOTAL,12374
L83038,CAN,522,TOTAL,12374
L83038,CHD,516,TOTAL,12374
L83038,CKD,323,18OV,10100
L83038,COPD,175,TOTAL,12374
L83038,CVDPP,81,30_74,7376
L83038,DEM,103,TOTAL,12374
L83038,DEP,1069,18OV,10100
L83038,DM,630,17OV,10259
L83038,EP,84,18OV,10100
L83038,HF,113,TOTAL,12374
L83038,HYP,2275,TOTAL,12374
L83038,LD,47,TOTAL,12374
L83038,MH,122,TOTAL,12374
L83038,OB,814,18OV,10100
L83038,OST,68,50OV,6383
L83038,PAD,68,TOTAL,12374
L83038,PC,12,TOTAL,12374
L83038,RA,106,16OV,10446
L83038,STIA,264,TOTAL,12374
L83040,AF,264,TOTAL,12626
L83040,AST,778,TOTAL,12626
L83040,CAN,369,TOTAL,12626
L83040,CHD,314,TOTAL,12626
L83040,CKD,326,18OV,9825
L83040,COPD,224,TOTAL,12626
L83040,CVDPP,50,30_74,7003
L83040,DEM,126,TOTAL,12626
L83040,DEP,1029,18OV,9825
L83040,DM,615,17OV,9951
L83040,EP,86,18OV,9825
L83040,HF,83,TOTAL,12626
L83040,HYP,1624,TOTAL,12626
L83040,LD,62,TOTAL,12626
L83040,MH,69,TOTAL,12626
L83040,OB,789,18OV,9825
L83040,OST,9,50OV,4685
L83040,PAD,53,TOTAL,12626
L83040,PC,83,TOTAL,12626
L83040,RA,71,16OV,10077
L83040,STIA,207,TOTAL,12626
L83041,AF,232,TOTAL,8844
L83041,AST,590,TOTAL,8844
L83041,CAN,355,TOTAL,8844
L83041,CHD,338,TOTAL,8844
L83041,CKD,312,18OV,7096
L83041,COPD,150,TOTAL,8844
L83041,CVDPP,56,30_74,5195
L83041,DEM,83,TOTAL,8844
L83041,DEP,512,18OV,7096
L83041,DM,515,17OV,7187
L83041,EP,52,18OV,7096
L83041,HF,75,TOTAL,8844
L83041,HYP,1316,TOTAL,8844
L83041,LD,37,TOTAL,8844
L83041,MH,64,TOTAL,8844
L83041,OB,923,18OV,7096
L83041,OST,31,50OV,3885
L83041,PAD,49,TOTAL,8844
L83041,PC,5,TOTAL,8844
L83041,RA,45,16OV,7265
L83041,STIA,199,TOTAL,8844
L83042,AF,172,TOTAL,9302
L83042,AST,518,TOTAL,9302
L83042,CAN,243,TOTAL,9302
L83042,CHD,262,TOTAL,9302
L83042,CKD,265,18OV,7621
L83042,COPD,185,TOTAL,9302
L83042,CVDPP,56,30_74,5580
L83042,DEM,67,TOTAL,9302
L83042,DEP,647,18OV,7621
L83042,DM,478,17OV,7686
L83042,EP,66,18OV,7621
L83042,HF,60,TOTAL,9302
L83042,HYP,1134,TOTAL,9302
L83042,LD,34,TOTAL,9302
L83042,MH,120,TOTAL,9302
L83042,OB,721,18OV,7621
L83042,OST,7,50OV,3271
L83042,PAD,56,TOTAL,9302
L83042,PC,4,TOTAL,9302
L83042,RA,39,16OV,7754
L83042,STIA,178,TOTAL,9302
L83043,AF,409,TOTAL,15009
L83043,AST,992,TOTAL,15009
L83043,CAN,638,TOTAL,15009
L83043,CHD,457,TOTAL,15009
L83043,CKD,756,18OV,12386
L83043,COPD,293,TOTAL,15009
L83043,CVDPP,88,30_74,9027
L83043,DEM,94,TOTAL,15009
L83043,DEP,1160,18OV,12386
L83043,DM,596,17OV,12551
L83043,EP,105,18OV,12386
L83043,HF,101,TOTAL,15009
L83043,HYP,1967,TOTAL,15009
L83043,LD,75,TOTAL,15009
L83043,MH,213,TOTAL,15009
L83043,OB,972,18OV,12386
L83043,OST,168,50OV,7254
L83043,PAD,90,TOTAL,15009
L83043,PC,25,TOTAL,15009
L83043,RA,108,16OV,12736
L83043,STIA,333,TOTAL,15009
L83044,AF,261,TOTAL,7700
L83044,AST,526,TOTAL,7700
L83044,CAN,382,TOTAL,7700
L83044,CHD,318,TOTAL,7700
L83044,CKD,199,18OV,6415
L83044,COPD,207,TOTAL,7700
L83044,CVDPP,59,30_74,4694
L83044,DEM,49,TOTAL,7700
L83044,DEP,677,18OV,6415
L83044,DM,438,17OV,6476
L83044,EP,49,18OV,6415
L83044,HF,114,TOTAL,7700
L83044,HYP,1403,TOTAL,7700
L83044,LD,19,TOTAL,7700
L83044,MH,52,TOTAL,7700
L83044,OB,694,18OV,6415
L83044,OST,17,50OV,4123
L83044,PAD,65,TOTAL,7700
L83044,PC,7,TOTAL,7700
L83044,RA,68,16OV,6552
L83044,STIA,196,TOTAL,7700
L83045,AF,498,TOTAL,14633
L83045,AST,975,TOTAL,14633
L83045,CAN,766,TOTAL,14633
L83045,CHD,562,TOTAL,14633
L83045,CKD,713,18OV,11939
L83045,COPD,309,TOTAL,14633
L83045,CVDPP,108,30_74,8466
L83045,DEM,119,TOTAL,14633
L83045,DEP,1268,18OV,11939
L83045,DM,841,17OV,12091
L83045,EP,89,18OV,11939
L83045,HF,143,TOTAL,14633
L83045,HYP,2697,TOTAL,14633
L83045,LD,73,TOTAL,14633
L83045,MH,98,TOTAL,14633
L83045,OB,1435,18OV,11939
L83045,OST,154,50OV,7301
L83045,PAD,110,TOTAL,14633
L83045,PC,23,TOTAL,14633
L83045,RA,123,16OV,12218
L83045,STIA,376,TOTAL,14633
L83046,AF,257,TOTAL,8876
L83046,AST,536,TOTAL,8876
L83046,CAN,313,TOTAL,8876
L83046,CHD,267,TOTAL,8876
L83046,CKD,316,18OV,7093
L83046,COPD,193,TOTAL,8876
L83046,CVDPP,46,30_74,5053
L83046,DEM,79,TOTAL,8876
L83046,DEP,994,18OV,7093
L83046,DM,459,17OV,7177
L83046,EP,66,18OV,7093
L83046,HF,73,TOTAL,8876
L83046,HYP,1370,TOTAL,8876
L83046,LD,35,TOTAL,8876
L83046,MH,81,TOTAL,8876
L83046,OB,666,18OV,7093
L83046,OST,40,50OV,3646
L83046,PAD,67,TOTAL,8876
L83046,PC,13,TOTAL,8876
L83046,RA,64,16OV,7266
L83046,STIA,197,TOTAL,8876
L83048,AF,328,TOTAL,10807
L83048,AST,692,TOTAL,10807
L83048,CAN,448,TOTAL,10807
L83048,CHD,504,TOTAL,10807
L83048,CKD,513,18OV,8724
L83048,COPD,271,TOTAL,10807
L83048,CVDPP,43,30_74,6057
L83048,DEM,109,TOTAL,10807
L83048,DEP,1217,18OV,8724
L83048,DM,677,17OV,8827
L83048,EP,87,18OV,8724
L83048,HF,157,TOTAL,10807
L83048,HYP,1944,TOTAL,10807
L83048,LD,42,TOTAL,10807
L83048,MH,59,TOTAL,10807
L83048,OB,1118,18OV,8724
L83048,OST,6,50OV,4962
L83048,PAD,77,TOTAL,10807
L83048,PC,23,TOTAL,10807
L83048,RA,95,16OV,8904
L83048,STIA,271,TOTAL,10807
L83049,AF,104,TOTAL,3138
L83049,AST,166,TOTAL,3138
L83049,CAN,181,TOTAL,3138
L83049,CHD,107,TOTAL,3138
L83049,CKD,90,18OV,2722
L83049,COPD,73,TOTAL,3138
L83049,CVDPP,21,30_74,1965
L83049,DEM,24,TOTAL,3138
L83049,DEP,239,18OV,2722
L83049,DM,155,17OV,2748
L83049,EP,16,18OV,2722
L83049,HF,25,TOTAL,3138
L83049,HYP,528,TOTAL,3138
L83049,LD,13,TOTAL,3138
L83049,MH,20,TOTAL,3138
L83049,OB,162,18OV,2722
L83049,OST,8,50OV,1772
L83049,PAD,29,TOTAL,3138
L83049,PC,8,TOTAL,3138
L83049,RA,20,16OV,2765
L83049,STIA,73,TOTAL,3138
L83050,AF,398,TOTAL,12327
L83050,AST,774,TOTAL,12327
L83050,CAN,536,TOTAL,12327
L83050,CHD,631,TOTAL,12327
L83050,CKD,1085,18OV,10317
L83050,COPD,296,TOTAL,12327
L83050,CVDPP,67,30_74,7358
L83050,DEM,144,TOTAL,12327
L83050,DEP,847,18OV,10317
L83050,DM,780,17OV,10423
L83050,EP,101,18OV,10317
L83050,HF,159,TOTAL,12327
L83050,HYP,2097,TOTAL,12327
L83050,LD,114,TOTAL,12327
L83050,MH,112,TOTAL,12327
L83050,OB,1226,18OV,10317
L83050,OST,19,50OV,6545
L83050,PAD,92,TOTAL,12327
L83050,PC,47,TOTAL,12327
L83050,RA,103,16OV,10542
L83050,STIA,420,TOTAL,12327
L83051,AF,277,TOTAL,10367
L83051,AST,754,TOTAL,10367
L83051,CAN,341,TOTAL,10367
L83051,CHD,363,TOTAL,10367
L83051,CKD,312,18OV,8605
L83051,COPD,231,TOTAL,10367
L83051,CVDPP,61,30_74,6031
L83051,DEM,116,TOTAL,10367
L83051,DEP,944,18OV,8605
L83051,DM,600,17OV,8702
L83051,EP,87,18OV,8605
L83051,HF,91,TOTAL,10367
L83051,HYP,1661,TOTAL,10367
L83051,LD,86,TOTAL,10367
L83051,MH,82,TOTAL,10367
L83051,OB,1019,18OV,8605
L83051,OST,43,50OV,4740
L83051,PAD,88,TOTAL,10367
L83051,PC,19,TOTAL,10367
L83051,RA,85,16OV,8804
L83051,STIA,268,TOTAL,10367
L83052,AF,397,TOTAL,15319
L83052,AST,1007,TOTAL,15319
L83052,CAN,474,TOTAL,15319
L83052,CHD,517,TOTAL,15319
L83052,CKD,519,18OV,12162
L83052,COPD,215,TOTAL,15319
L83052,CVDPP,81,30_74,8564
L83052,DEM,98,TOTAL,15319
L83052,DEP,1735,18OV,12162
L83052,DM,852,17OV,12339
L83052,EP,91,18OV,12162
L83052,HF,159,TOTAL,15319
L83052,HYP,2412,TOTAL,15319
L83052,LD,81,TOTAL,15319
L83052,MH,122,TOTAL,15319
L83052,OB,1046,18OV,12162
L83052,OST,33,50OV,6482
L83052,PAD,72,TOTAL,15319
L83052,PC,54,TOTAL,15319
L83052,RA,93,16OV,12522
L83052,STIA,287,TOTAL,15319
L83053,AF,446,TOTAL,11980
L83053,AST,903,TOTAL,11980
L83053,CAN,618,TOTAL,11980
L83053,CHD,516,TOTAL,11980
L83053,CKD,816,18OV,9894
L83053,COPD,253,TOTAL,11980
L83053,CVDPP,75,30_74,6749
L83053,DEM,169,TOTAL,11980
L83053,DEP,1228,18OV,9894
L83053,DM,803,17OV,9998
L83053,EP,104,18OV,9894
L83053,HF,239,TOTAL,11980
L83053,HYP,2030,TOTAL,11980
L83053,LD,78,TOTAL,11980
L83053,MH,123,TOTAL,11980
L83053,OB,1184,18OV,9894
L83053,OST,198,50OV,5878
L83053,PAD,106,TOTAL,11980
L83053,PC,96,TOTAL,11980
L83053,RA,81,16OV,10116
L83053,STIA,351,TOTAL,11980
L83054,AF,298,TOTAL,6055
L83054,AST,498,TOTAL,6055
L83054,CAN,394,TOTAL,6055
L83054,CHD,359,TOTAL,6055
L83054,CKD,547,18OV,5354
L83054,COPD,182,TOTAL,6055
L83054,CVDPP,54,30_74,3596
L83054,DEM,135,TOTAL,6055
L83054,DEP,390,18OV,5354
L83054,DM,527,17OV,5398
L83054,EP,38,18OV,5354
L83054,HF,126,TOTAL,6055
L83054,HYP,1401,TOTAL,6055
L83054,LD,34,TOTAL,6055
L83054,MH,39,TOTAL,6055
L83054,OB,522,18OV,5354
L83054,OST,76,50OV,3804
L83054,PAD,85,TOTAL,6055
L83054,PC,15,TOTAL,6055
L83054,RA,52,16OV,5435
L83054,STIA,264,TOTAL,6055
L83055,AF,493,TOTAL,12261
L83055,AST,839,TOTAL,12261
L83055,CAN,735,TOTAL,12261
L83055,CHD,530,TOTAL,12261
L83055,CKD,804,18OV,10490
L83055,COPD,353,TOTAL,12261
L83055,CVDPP,77,30_74,7336
L83055,DEM,170,TOTAL,12261
L83055,DEP,725,18OV,10490
L83055,DM,890,17OV,10586
L83055,EP,107,18OV,10490
L83055,HF,126,TOTAL,12261
L83055,HYP,2570,TOTAL,12261
L83055,LD,82,TOTAL,12261
L83055,MH,95,TOTAL,12261
L83055,OB,1004,18OV,10490
L83055,OST,224,50OV,7073
L83055,PAD,148,TOTAL,12261
L83055,PC,12,TOTAL,12261
L83055,RA,121,16OV,10678
L83055,STIA,383,TOTAL,12261
L83056,AF,337,TOTAL,11260
L83056,AST,801,TOTAL,11260
L83056,CAN,542,TOTAL,11260
L83056,CHD,473,TOTAL,11260
L83056,CKD,490,18OV,9158
L83056,COPD,292,TOTAL,11260
L83056,CVDPP,91,30_74,6446
L83056,DEM,125,TOTAL,11260
L83056,DEP,1556,18OV,9158
L83056,DM,679,17OV,9266
L83056,EP,83,18OV,9158
L83056,HF,156,TOTAL,11260
L83056,HYP,1943,TOTAL,11260
L83056,LD,94,TOTAL,11260
L83056,MH,83,TOTAL,11260
L83056,OB,522,18OV,9158
L83056,OST,111,50OV,5372
L83056,PAD,82,TOTAL,11260
L83056,PC,42,TOTAL,11260
L83056,RA,74,16OV,9380
L83056,STIA,309,TOTAL,11260
L83057,AF,254,TOTAL,7028
L83057,AST,534,TOTAL,7028
L83057,CAN,323,TOTAL,7028
L83057,CHD,420,TOTAL,7028
L83057,CKD,342,18OV,5913
L83057,COPD,119,TOTAL,7028
L83057,CVDPP,67,30_74,4032
L83057,DEM,78,TOTAL,7028
L83057,DEP,323,18OV,5913
L83057,DM,520,17OV,5976
L83057,EP,58,18OV,5913
L83057,HF,75,TOTAL,7028
L83057,HYP,1295,TOTAL,7028
L83057,LD,33,TOTAL,7028
L83057,MH,42,TOTAL,7028
L83057,OB,830,18OV,5913
L83057,OST,6,50OV,3899
L83057,PAD,60,TOTAL,7028
L83057,PC,20,TOTAL,7028
L83057,RA,72,16OV,6034
L83057,STIA,234,TOTAL,7028
L83058,AF,156,TOTAL,8191
L83058,AST,533,TOTAL,8191
L83058,CAN,267,TOTAL,8191
L83058,CHD,227,TOTAL,8191
L83058,CKD,156,18OV,6890
L83058,COPD,165,TOTAL,8191
L83058,CVDPP,32,30_74,4814
L83058,DEM,56,TOTAL,8191
L83058,DEP,489,18OV,6890
L83058,DM,464,17OV,6944
L83058,EP,66,18OV,6890
L83058,HF,108,TOTAL,8191
L83058,HYP,1009,TOTAL,8191
L83058,LD,39,TOTAL,8191
L83058,MH,134,TOTAL,8191
L83058,OB,657,18OV,6890
L83058,OST,13,50OV,2943
L83058,PAD,35,TOTAL,8191
L83058,PC,4,TOTAL,8191
L83058,RA,52,16OV,7012
L83058,STIA,151,TOTAL,8191
L83059,AF,295,TOTAL,10169
L83059,AST,768,TOTAL,10169
