PRACTICE_CODE,INDICATOR_GROUP_CODE,REGISTER,PATIENT_LIST_TYPE,PATIENT_LIST_SIZE
M85164,CVDPP,40,30_74,4848
M85164,DEM,31,TOTAL,10354
M85164,DEP,438,18OV,7186
M85164,DM,922,17OV,7339
M85164,EP,58,18OV,7186
M85164,HF,70,TOTAL,10354
M85164,HYP,1046,TOTAL,10354
M85164,LD,41,TOTAL,10354
M85164,MH,134,TOTAL,10354
M85164,OB,504,18OV,7186
M85164,OST,2,50OV,2071
M85164,PAD,13,TOTAL,10354
M85164,PC,22,TOTAL,10354
M85164,RA,35,16OV,7529
M85164,STIA,97,TOTAL,10354
M85167,AF,46,TOTAL,20466
M85167,AST,617,TOTAL,20466
M85167,CAN,94,TOTAL,20466
M85167,CHD,67,TOTAL,20466
M85167,CKD,88,18OV,19814
M85167,COPD,12,TOTAL,20466
M85167,CVDPP,36,30_74,6590
M85167,DEM,8,TOTAL,20466
M85167,DEP,1094,18OV,19814
M85167,DM,165,17OV,19864
M85167,EP,28,18OV,19814
M85167,HF,21,TOTAL,20466
M85167,HYP,402,TOTAL,20466
M85167,LD,5,TOTAL,20466
M85167,MH,45,TOTAL,20466
M85167,OB,264,18OV,19814
M85167,OST,4,50OV,1016
M85167,PAD,3,TOTAL,20466
M85167,PC,2,TOTAL,20466
M85167,RA,11,16OV,19895
M85167,STIA,44,TOTAL,20466
M85170,AF,22,TOTAL,4156
M85170,AST,293,TOTAL,4156
M85170,CAN,38,TOTAL,4156
M85170,CHD,189,TOTAL,4156
M85170,CKD,121,18OV,3073
M85170,COPD,42,TOTAL,4156
M85170,CVDPP,12,30_74,2087
M85170,DEM,22,TOTAL,4156
M85170,DEP,113,18OV,3073
M85170,DM,605,17OV,3126
M85170,EP,26,18OV,3073
M85170,HF,19,TOTAL,4156
M85170,HYP,463,TOTAL,4156
M85170,LD,20,TOTAL,4156
M85170,MH,69,TOTAL,4156
M85170,OB,433,18OV,3073
M85170,OST,1,50OV,1006
M85170,PAD,28,TOTAL,4156
M85170,PC,9,TOTAL,4156
M85170,RA,10,16OV,3184
M85170,STIA,37,TOTAL,4156
M85171,AF,33,TOTAL,2394
M85171,AST,118,TOTAL,2394
M85171,CAN,59,TOTAL,2394
M85171,CHD,75,TOTAL,2394
M85171,CKD,99,18OV,1869
M85171,COPD,41,TOTAL,2394
M85171,CVDPP,10,30_74,1311
M85171,DEM,18,TOTAL,2394
M85171,DEP,66,18OV,1869
M85171,DM,162,17OV,1894
M85171,EP,10,18OV,1869
M85171,HF,10,TOTAL,2394
M85171,HYP,323,TOTAL,2394
M85171,LD,18,TOTAL,2394
M85171,MH,45,TOTAL,2394
M85171,OB,131,18OV,1869
M85171,OST,3,50OV,812
M85171,PAD,8,TOTAL,2394
M85171,PC,6,TOTAL,2394
M85171,RA,19,16OV,1911
M85171,STIA,35,TOTAL,2394
M85172,AF,172,TOTAL,9817
M85172,AST,746,TOTAL,9817
M85172,CAN,255,TOTAL,9817
M85172,CHD,334,TOTAL,9817
M85172,CKD,328,18OV,7411
M85172,COPD,181,TOTAL,9817
M85172,CVDPP,81,30_74,5326
M85172,DEM,66,TOTAL,9817
M85172,DEP,1005,18OV,7411
M85172,DM,581,17OV,7514
M85172,EP,64,18OV,7411
M85172,HF,84,TOTAL,9817
M85172,HYP,1391,TOTAL,9817
M85172,LD,29,TOTAL,9817
M85172,MH,93,TOTAL,9817
M85172,OB,811,18OV,7411
M85172,OST,1,50OV,2979
M85172,PAD,54,TOTAL,9817
M85172,PC,59,TOTAL,9817
M85172,RA,74,16OV,7609
M85172,STIA,177,TOTAL,9817
M85174,AF,38,TOTAL,5232
M85174,AST,317,TOTAL,5232
M85174,CAN,89,TOTAL,5232
M85174,CHD,147,TOTAL,5232
M85174,CKD,137,18OV,3795
M85174,COPD,43,TOTAL,5232
M85174,CVDPP,42,30_74,2667
M85174,DEM,36,TOTAL,5232
M85174,DEP,284,18OV,3795
M85174,DM,381,17OV,3886
M85174,EP,47,18OV,3795
M85174,HF,46,TOTAL,5232
M85174,HYP,565,TOTAL,5232
M85174,LD,85,TOTAL,5232
M85174,MH,79,TOTAL,5232
M85174,OB,738,18OV,3795
M85174,OST,25,50OV,1252
M85174,PAD,13,TOTAL,5232
M85174,PC,5,TOTAL,5232
M85174,RA,24,16OV,3982
M85174,STIA,65,TOTAL,5232
M85175,AF,264,TOTAL,11710
M85175,AST,603,TOTAL,11710
M85175,CAN,313,TOTAL,11710
M85175,CHD,392,TOTAL,11710
M85175,CKD,328,18OV,9691
M85175,COPD,78,TOTAL,11710
M85175,CVDPP,89,30_74,7037
M85175,DEM,80,TOTAL,11710
M85175,DEP,182,18OV,9691
M85175,DM,571,17OV,9807
M85175,EP,79,18OV,9691
M85175,HF,84,TOTAL,11710
M85175,HYP,1804,TOTAL,11710
M85175,LD,43,TOTAL,11710
M85175,MH,78,TOTAL,11710
M85175,OB,626,18OV,9691
M85175,OST,22,50OV,5490
M85175,PAD,64,TOTAL,11710
M85175,PC,33,TOTAL,11710
M85175,RA,85,16OV,9932
M85175,STIA,229,TOTAL,11710
M85176,AF,34,TOTAL,4335
M85176,AST,236,TOTAL,4335
M85176,CAN,59,TOTAL,4335
M85176,CHD,136,TOTAL,4335
M85176,CKD,151,18OV,3223
M85176,COPD,46,TOTAL,4335
M85176,CVDPP,28,30_74,2279
M85176,DEM,21,TOTAL,4335
M85176,DEP,229,18OV,3223
M85176,DM,477,17OV,3274
M85176,EP,28,18OV,3223
M85176,HF,21,TOTAL,4335
M85176,HYP,622,TOTAL,4335
M85176,LD,30,TOTAL,4335
M85176,MH,61,TOTAL,4335
M85176,OB,373,18OV,3223
M85176,OST,2,50OV,1148
M85176,PAD,15,TOTAL,4335
M85176,PC,6,TOTAL,4335
M85176,RA,27,16OV,3328
M85176,STIA,56,TOTAL,4335
M85177,AF,125,TOTAL,6500
M85177,AST,492,TOTAL,6500
M85177,CAN,142,TOTAL,6500
M85177,CHD,196,TOTAL,6500
M85177,CKD,160,18OV,4943
M85177,COPD,149,TOTAL,6500
M85177,CVDPP,45,30_74,3372
M85177,DEM,37,TOTAL,6500
M85177,DEP,663,18OV,4943
M85177,DM,419,17OV,5023
M85177,EP,54,18OV,4943
M85177,HF,80,TOTAL,6500
M85177,HYP,934,TOTAL,6500
M85177,LD,40,TOTAL,6500
M85177,MH,92,TOTAL,6500
M85177,OB,541,18OV,4943
M85177,OST,33,50OV,2007
M85177,PAD,45,TOTAL,6500
M85177,PC,22,TOTAL,6500
M85177,RA,54,16OV,5108
M85177,STIA,94,TOTAL,6500
M85178,AF,39,TOTAL,7406
M85178,AST,608,TOTAL,7406
M85178,CAN,81,TOTAL,7406
M85178,CHD,164,TOTAL,7406
M85178,CKD,252,18OV,5637
M85178,COPD,98,TOTAL,7406
M85178,CVDPP,44,30_74,4082
M85178,DEM,22,TOTAL,7406
M85178,DEP,925,18OV,5637
M85178,DM,708,17OV,5733
M85178,EP,43,18OV,5637
M85178,HF,44,TOTAL,7406
M85178,HYP,1016,TOTAL,7406
M85178,LD,36,TOTAL,7406
M85178,MH,236,TOTAL,7406
M85178,OB,616,18OV,5637
M85178,OST,3,50OV,1761
M85178,PAD,22,TOTAL,7406
M85178,PC,8,TOTAL,7406
M85178,RA,30,16OV,5838
M85178,STIA,89,TOTAL,7406
M85179,AF,95,TOTAL,4570
M85179,AST,332,TOTAL,4570
M85179,CAN,148,TOTAL,4570
M85179,CHD,188,TOTAL,4570
M85179,CKD,250,18OV,3623
M85179,COPD,143,TOTAL,4570
M85179,CVDPP,17,30_74,2485
M85179,DEM,32,TOTAL,4570
M85179,DEP,350,18OV,3623
M85179,DM,271,17OV,3681
M85179,EP,41,18OV,3623
M85179,HF,54,TOTAL,4570
M85179,HYP,756,TOTAL,4570
M85179,LD,31,TOTAL,4570
M85179,MH,62,TOTAL,4570
M85179,OB,707,18OV,3623
M85179,OST,5,50OV,1808
M85179,PAD,47,TOTAL,4570
M85179,PC,5,TOTAL,4570
M85179,RA,47,16OV,3732
M85179,STIA,92,TOTAL,4570
M85600,AF,164,TOTAL,10803
M85600,AST,740,TOTAL,10803
M85600,CAN,249,TOTAL,10803
M85600,CHD,293,TOTAL,10803
M85600,CKD,516,18OV,8342
M85600,COPD,244,TOTAL,10803
M85600,CVDPP,65,30_74,5950
M85600,DEM,94,TOTAL,10803
M85600,DEP,1151,18OV,8342
M85600,DM,553,17OV,8466
M85600,EP,82,18OV,8342
M85600,HF,92,TOTAL,10803
M85600,HYP,1395,TOTAL,10803
M85600,LD,73,TOTAL,10803
M85600,MH,171,TOTAL,10803
M85600,OB,1092,18OV,8342
M85600,OST,41,50OV,3177
M85600,PAD,53,TOTAL,10803
M85600,PC,20,TOTAL,10803
M85600,RA,69,16OV,8577
M85600,STIA,169,TOTAL,10803
M85611,AF,26,TOTAL,3030
M85611,AST,120,TOTAL,3030
M85611,CAN,29,TOTAL,3030
M85611,CHD,58,TOTAL,3030
M85611,CKD,63,18OV,2564
M85611,COPD,43,TOTAL,3030
M85611,CVDPP,8,30_74,1695
M85611,DEM,6,TOTAL,3030
M85611,DEP,190,18OV,2564
M85611,DM,120,17OV,2578
M85611,EP,11,18OV,2564
M85611,HF,11,TOTAL,3030
M85611,HYP,248,TOTAL,3030
M85611,LD,4,TOTAL,3030
M85611,MH,25,TOTAL,3030
M85611,OB,161,18OV,2564
M85611,OST,2,50OV,580
M85611,PAD,15,TOTAL,3030
M85611,PC,6,TOTAL,3030
M85611,RA,6,16OV,2593
M85611,STIA,25,TOTAL,3030
M85624,AF,70,TOTAL,6158
M85624,AST,343,TOTAL,6158
M85624,CAN,138,TOTAL,6158
M85624,CHD,182,TOTAL,6158
M85624,CKD,225,18OV,4751
M85624,COPD,138,TOTAL,6158
M85624,CVDPP,46,30_74,3274
M85624,DEM,29,TOTAL,6158
M85624,DEP,410,18OV,4751
M85624,DM,383,17OV,4819
M85624,EP,26,18OV,4751
M85624,HF,33,TOTAL,6158
M85624,HYP,908,TOTAL,6158
M85624,LD,44,TOTAL,6158
M85624,MH,57,TOTAL,6158
M85624,OB,467,18OV,4751
M85624,OST,6,50OV,2017
M85624,PAD,51,TOTAL,6158
M85624,PC,21,TOTAL,6158
M85624,RA,41,16OV,4902
M85624,STIA,100,TOTAL,6158
M85634,AF,34,TOTAL,7648
M85634,AST,496,TOTAL,7648
M85634,CAN,107,TOTAL,7648
M85634,CHD,168,TOTAL,7648
M85634,CKD,144,18OV,5580
M85634,COPD,61,TOTAL,7648
M85634,CVDPP,34,30_74,3818
M85634,DEM,27,TOTAL,7648
M85634,DEP,215,18OV,5580
M85634,DM,773,17OV,5675
M85634,EP,46,18OV,5580
M85634,HF,20,TOTAL,7648
M85634,HYP,964,TOTAL,7648
M85634,LD,45,TOTAL,7648
M85634,MH,111,TOTAL,7648
M85634,OB,711,18OV,5580
M85634,OST,3,50OV,1836
M85634,PAD,14,TOTAL,7648
M85634,PC,12,TOTAL,7648
M85634,RA,32,16OV,5786
M85634,STIA,76,TOTAL,7648
M85642,AF,12,TOTAL,4333
M85642,AST,304,TOTAL,4333
M85642,CAN,49,TOTAL,4333
M85642,CHD,115,TOTAL,4333
M85642,CKD,148,18OV,3158
M85642,COPD,15,TOTAL,4333
M85642,CVDPP,50,30_74,2197
M85642,DEM,18,TOTAL,4333
M85642,DEP,149,18OV,3158
M85642,DM,506,17OV,3225
M85642,EP,19,18OV,3158
M85642,HF,13,TOTAL,4333
M85642,HYP,623,TOTAL,4333
M85642,LD,34,TOTAL,4333
M85642,MH,54,TOTAL,4333
M85642,OB,474,18OV,3158
M85642,OST,4,50OV,1123
M85642,PAD,7,TOTAL,4333
M85642,PC,12,TOTAL,4333
M85642,RA,33,16OV,3297
M85642,STIA,46,TOTAL,4333
M85652,AF,21,TOTAL,1711
M85652,AST,87,TOTAL,1711
M85652,CAN,32,TOTAL,1711
M85652,CHD,34,TOTAL,1711
M85652,CKD,36,18OV,1236
M85652,COPD,13,TOTAL,1711
M85652,CVDPP,21,30_74,851
M85652,DEM,6,TOTAL,1711
M85652,DEP,57,18OV,1236
M85652,DM,136,17OV,1255
M85652,EP,13,18OV,1236
M85652,HF,9,TOTAL,1711
M85652,HYP,226,TOTAL,1711
M85652,LD,14,TOTAL,1711
M85652,MH,17,TOTAL,1711
M85652,OB,160,18OV,1236
M85652,OST,2,50OV,407
M85652,PAD,4,TOTAL,1711
M85652,PC,3,TOTAL,1711
M85652,RA,9,16OV,1275
M85652,STIA,15,TOTAL,1711
M85663,AF,17,TOTAL,2936
M85663,AST,124,TOTAL,2936
M85663,CAN,23,TOTAL,2936
M85663,CHD,47,TOTAL,2936
M85663,CKD,56,18OV,1995
M85663,COPD,31,TOTAL,2936
M85663,CVDPP,10,30_74,1454
M85663,DEM,10,TOTAL,2936
M85663,DEP,116,18OV,1995
M85663,DM,187,17OV,2037
M85663,EP,17,18OV,1995
M85663,HF,14,TOTAL,2936
M85663,HYP,297,TOTAL,2936
M85663,LD,9,TOTAL,2936
M85663,MH,26,TOTAL,2936
M85663,OB,182,18OV,1995
M85663,OST,5,50OV,661
M85663,PAD,7,TOTAL,2936
M85663,PC,0,TOTAL,2936
M85663,RA,6,16OV,2091
M85663,STIA,27,TOTAL,2936
M85669,AF,37,TOTAL,3848
M85669,AST,216,TOTAL,3848
M85669,CAN,46,TOTAL,3848
M85669,CHD,69,TOTAL,3848
M85669,CKD,67,18OV,2977
M85669,COPD,41,TOTAL,3848
M85669,CVDPP,44,30_74,2120
M85669,DEM,12,TOTAL,3848
M85669,DEP,199,18OV,2977
M85669,DM,207,17OV,3026
M85669,EP,27,18OV,2977
M85669,HF,14,TOTAL,3848
M85669,HYP,446,TOTAL,3848
M85669,LD,30,TOTAL,3848
M85669,MH,145,TOTAL,3848
M85669,OB,289,18OV,2977
M85669,OST,3,50OV,905
M85669,PAD,12,TOTAL,3848
M85669,PC,8,TOTAL,3848
M85669,RA,16,16OV,3069
M85669,STIA,44,TOTAL,3848
M85670,AF,14,TOTAL,2779
M85670,AST,184,TOTAL,2779
M85670,CAN,15,TOTAL,2779
M85670,CHD,67,TOTAL,2779
M85670,CKD,26,18OV,1846
M85670,COPD,19,TOTAL,2779
M85670,CVDPP,5,30_74,1180
M85670,DEM,9,TOTAL,2779
M85670,DEP,48,18OV,1846
M85670,DM,255,17OV,1904
M85670,EP,14,18OV,1846
M85670,HF,15,TOTAL,2779
M85670,HYP,220,TOTAL,2779
M85670,LD,48,TOTAL,2779
M85670,MH,34,TOTAL,2779
M85670,OB,249,18OV,1846
M85670,OST,1,50OV,385
M85670,PAD,2,TOTAL,2779
M85670,PC,5,TOTAL,2779
M85670,RA,5,16OV,1956
M85670,STIA,17,TOTAL,2779
M85671,AF,29,TOTAL,1938
M85671,AST,107,TOTAL,1938
M85671,CAN,55,TOTAL,1938
M85671,CHD,52,TOTAL,1938
M85671,CKD,80,18OV,1621
M85671,COPD,38,TOTAL,1938
M85671,CVDPP,5,30_74,1175
M85671,DEM,21,TOTAL,1938
M85671,DEP,156,18OV,1621
M85671,DM,112,17OV,1632
M85671,EP,19,18OV,1621
M85671,HF,19,TOTAL,1938
M85671,HYP,270,TOTAL,1938
M85671,LD,31,TOTAL,1938
M85671,MH,22,TOTAL,1938
M85671,OB,145,18OV,1621
M85671,OST,4,50OV,675
M85671,PAD,7,TOTAL,1938
M85671,PC,1,TOTAL,1938
M85671,RA,7,16OV,1646
M85671,STIA,23,TOTAL,1938
M85676,AF,29,TOTAL,4740
M85676,AST,314,TOTAL,4740
M85676,CAN,38,TOTAL,4740
M85676,CHD,127,TOTAL,4740
M85676,CKD,112,18OV,3380
M85676,COPD,30,TOTAL,4740
M85676,CVDPP,19,30_74,2235
M85676,DEM,18,TOTAL,4740
M85676,DEP,194,18OV,3380
M85676,DM,507,17OV,3455
M85676,EP,16,18OV,3380
M85676,HF,21,TOTAL,4740
M85676,HYP,586,TOTAL,4740
M85676,LD,25,TOTAL,4740
M85676,MH,48,TOTAL,4740
M85676,OB,539,18OV,3380
M85676,OST,1,50OV,957
M85676,PAD,7,TOTAL,4740
M85676,PC,12,TOTAL,4740
M85676,RA,30,16OV,3548
M85676,STIA,45,TOTAL,4740
M85677,AF,28,TOTAL,4719
M85677,AST,272,TOTAL,4719
M85677,CAN,41,TOTAL,4719
M85677,CHD,107,TOTAL,4719
M85677,CKD,67,18OV,3027
M85677,COPD,34,TOTAL,4719
M85677,CVDPP,20,30_74,2022
M85677,DEM,12,TOTAL,4719
M85677,DEP,239,18OV,3027
M85677,DM,368,17OV,3118
M85677,EP,17,18OV,3027
M85677,HF,15,TOTAL,4719
M85677,HYP,406,TOTAL,4719
M85677,LD,35,TOTAL,4719
M85677,MH,66,TOTAL,4719
M85677,OB,403,18OV,3027
M85677,OST,1,50OV,717
M85677,PAD,9,TOTAL,4719
M85677,PC,20,TOTAL,4719
M85677,RA,6,16OV,3200
M85677,STIA,29,TOTAL,4719
M85679,AF,21,TOTAL,5310
M85679,AST,289,TOTAL,5310
M85679,CAN,37,TOTAL,5310
M85679,CHD,107,TOTAL,5310
M85679,CKD,94,18OV,3526
M85679,COPD,25,TOTAL,5310
M85679,CVDPP,24,30_74,2244
M85679,DEM,13,TOTAL,5310
M85679,DEP,241,18OV,3526
M85679,DM,473,17OV,3610
M85679,EP,24,18OV,3526
M85679,HF,23,TOTAL,5310
M85679,HYP,465,TOTAL,5310
M85679,LD,32,TOTAL,5310
M85679,MH,57,TOTAL,5310
M85679,OB,441,18OV,3526
M85679,OST,5,50OV,851
M85679,PAD,8,TOTAL,5310
M85679,PC,4,TOTAL,5310
M85679,RA,15,16OV,3704
M85679,STIA,47,TOTAL,5310
M85680,AF,10,TOTAL,2885
M85680,AST,79,TOTAL,2885
M85680,CAN,13,TOTAL,2885
M85680,CHD,32,TOTAL,2885
M85680,CKD,24,18OV,1922
M85680,COPD,19,TOTAL,2885
M85680,CVDPP,7,30_74,1325
M85680,DEM,3,TOTAL,2885
M85680,DEP,71,18OV,1922
M85680,DM,122,17OV,1967
M85680,EP,10,18OV,1922
M85680,HF,6,TOTAL,2885
M85680,HYP,162,TOTAL,2885
M85680,LD,9,TOTAL,2885
M85680,MH,23,TOTAL,2885
M85680,OB,227,18OV,1922
M85680,OST,0,50OV,513
M85680,PAD,4,TOTAL,2885
M85680,PC,8,TOTAL,2885
M85680,RA,3,16OV,2012
M85680,STIA,14,TOTAL,2885
M85684,AF,6,TOTAL,1951
M85684,AST,33,TOTAL,1951
M85684,CAN,17,TOTAL,1951
M85684,CHD,28,TOTAL,1951
M85684,CKD,32,18OV,1664
M85684,COPD,7,TOTAL,1951
M85684,CVDPP,10,30_74,1208
M85684,DEM,4,TOTAL,1951
M85684,DEP,158,18OV,1664
M85684,DM,135,17OV,1679
M85684,EP,6,18OV,1664
M85684,HF,7,TOTAL,1951
M85684,HYP,202,TOTAL,1951
M85684,LD,2,TOTAL,1951
M85684,MH,20,TOTAL,1951
M85684,OB,164,18OV,1664
M85684,OST,1,50OV,498
M85684,PAD,2,TOTAL,1951
M85684,PC,2,TOTAL,1951
M85684,RA,9,16OV,1688
M85684,STIA,11,TOTAL,1951
M85686,AF,9,TOTAL,1697
M85686,AST,119,TOTAL,1697
M85686,CAN,21,TOTAL,1697
M85686,CHD,37,TOTAL,1697
M85686,CKD,32,18OV,1214
M85686,COPD,14,TOTAL,1697
M85686,CVDPP,13,30_74,866
M85686,DEM,1,TOTAL,1697
M85686,DEP,62,18OV,1214
M85686,DM,111,17OV,1230
M85686,EP,8,18OV,1214
M85686,HF,4,TOTAL,1697
M85686,HYP,202,TOTAL,1697
M85686,LD,7,TOTAL,1697
M85686,MH,15,TOTAL,1697
M85686,OB,240,18OV,1214
M85686,OST,0,50OV,408
M85686,PAD,3,TOTAL,1697
M85686,PC,0,TOTAL,1697
M85686,RA,7,16OV,1265
M85686,STIA,12,TOTAL,1697
M85689,AF,36,TOTAL,1929
M85689,AST,117,TOTAL,1929
M85689,CAN,38,TOTAL,1929
M85689,CHD,70,TOTAL,1929
M85689,CKD,119,18OV,1582
M85689,COPD,25,TOTAL,1929
M85689,CVDPP,14,30_74,1148
M85689,DEM,13,TOTAL,1929
M85689,DEP,83,18OV,1582
M85689,DM,121,17OV,1602
M85689,EP,11,18OV,1582
M85689,HF,21,TOTAL,1929
M85689,HYP,332,TOTAL,1929
M85689,LD,4,TOTAL,1929
M85689,MH,12,TOTAL,1929
M85689,OB,99,18OV,1582
M85689,OST,3,50OV,853
M85689,PAD,6,TOTAL,1929
M85689,PC,7,TOTAL,1929
M85689,RA,9,16OV,1617
M85689,STIA,28,TOTAL,1929
M85693,AF,18,TOTAL,1878
M85693,AST,124,TOTAL,1878
M85693,CAN,41,TOTAL,1878
M85693,CHD,48,TOTAL,1878
M85693,CKD,21,18OV,1526
M85693,COPD,15,TOTAL,1878
M85693,CVDPP,3,30_74,1088
M85693,DEM,9,TOTAL,1878
M85693,DEP,112,18OV,1526
M85693,DM,126,17OV,1546
M85693,EP,8,18OV,1526
M85693,HF,5,TOTAL,1878
M85693,HYP,250,TOTAL,1878
M85693,LD,9,TOTAL,1878
M85693,MH,30,TOTAL,1878
M85693,OB,125,18OV,1526
M85693,OST,1,50OV,693
M85693,PAD,8,TOTAL,1878
M85693,PC,1,TOTAL,1878
M85693,RA,10,16OV,1572
M85693,STIA,24,TOTAL,1878
M85694,AF,33,TOTAL,2456
M85694,AST,218,TOTAL,2456
M85694,CAN,59,TOTAL,2456
M85694,CHD,69,TOTAL,2456
M85694,CKD,83,18OV,1913
M85694,COPD,56,TOTAL,2456
M85694,CVDPP,14,30_74,1339
M85694,DEM,17,TOTAL,2456
M85694,DEP,185,18OV,1913
M85694,DM,179,17OV,1944
M85694,EP,14,18OV,1913
M85694,HF,12,TOTAL,2456
M85694,HYP,392,TOTAL,2456
M85694,LD,12,TOTAL,2456
M85694,MH,25,TOTAL,2456
M85694,OB,266,18OV,1913
M85694,OST,3,50OV,845
M85694,PAD,13,TOTAL,2456
M85694,PC,8,TOTAL,2456
M85694,RA,14,16OV,1981
M85694,STIA,34,TOTAL,2456
M85697,AF,47,TOTAL,4296
M85697,AST,333,TOTAL,4296
M85697,CAN,73,TOTAL,4296
M85697,CHD,110,TOTAL,4296
M85697,CKD,125,18OV,3174
M85697,COPD,108,TOTAL,4296
M85697,CVDPP,17,30_74,2224
M85697,DEM,24,TOTAL,4296
M85697,DEP,342,18OV,3174
M85697,DM,369,17OV,3235
M85697,EP,23,18OV,3174
M85697,HF,30,TOTAL,4296
M85697,HYP,695,TOTAL,4296
M85697,LD,23,TOTAL,4296
M85697,MH,49,TOTAL,4296
M85697,OB,334,18OV,3174
M85697,OST,3,50OV,1099
M85697,PAD,37,TOTAL,4296
M85697,PC,12,TOTAL,4296
M85697,RA,21,16OV,3287
M85697,STIA,59,TOTAL,4296
M85699,AF,77,TOTAL,13376
M85699,AST,946,TOTAL,13376
M85699,CAN,92,TOTAL,13376
M85699,CHD,360,TOTAL,13376
M85699,CKD,353,18OV,9455
M85699,COPD,184,TOTAL,13376
M85699,CVDPP,37,30_74,6423
M85699,DEM,42,TOTAL,13376
M85699,DEP,333,18OV,9455
M85699,DM,1236,17OV,9645
M85699,EP,69,18OV,9455
M85699,HF,45,TOTAL,13376
M85699,HYP,1308,TOTAL,13376
M85699,LD,125,TOTAL,13376
M85699,MH,156,TOTAL,13376
M85699,OB,1197,18OV,9455
M85699,OST,4,50OV,2924
M85699,PAD,42,TOTAL,13376
M85699,PC,4,TOTAL,13376
M85699,RA,56,16OV,9845
M85699,STIA,110,TOTAL,13376
M85701,AF,11,TOTAL,3562
M85701,AST,196,TOTAL,3562
M85701,CAN,21,TOTAL,3562
M85701,CHD,65,TOTAL,3562
M85701,CKD,77,18OV,2343
M85701,COPD,16,TOTAL,3562
M85701,CVDPP,18,30_74,1525
M85701,DEM,6,TOTAL,3562
M85701,DEP,81,18OV,2343
M85701,DM,328,17OV,2404
M85701,EP,9,18OV,2343
M85701,HF,14,TOTAL,3562
M85701,HYP,361,TOTAL,3562
M85701,LD,17,TOTAL,3562
M85701,MH,50,TOTAL,3562
M85701,OB,251,18OV,2343
M85701,OST,1,50OV,527
M85701,PAD,8,TOTAL,3562
M85701,PC,3,TOTAL,3562
M85701,RA,16,16OV,2476
M85701,STIA,19,TOTAL,3562
M85706,AF,38,TOTAL,2741
M85706,AST,168,TOTAL,2741
M85706,CAN,43,TOTAL,2741
M85706,CHD,78,TOTAL,2741
M85706,CKD,69,18OV,1957
M85706,COPD,62,TOTAL,2741
M85706,CVDPP,6,30_74,1349
M85706,DEM,9,TOTAL,2741
M85706,DEP,77,18OV,1957
M85706,DM,216,17OV,1993
M85706,EP,13,18OV,1957
M85706,HF,13,TOTAL,2741
M85706,HYP,368,TOTAL,2741
M85706,LD,24,TOTAL,2741
M85706,MH,26,TOTAL,2741
M85706,OB,234,18OV,1957
M85706,OST,3,50OV,732
M85706,PAD,16,TOTAL,2741
M85706,PC,10,TOTAL,2741
M85706,RA,10,16OV,2035
M85706,STIA,20,TOTAL,2741
M85711,AF,13,TOTAL,1509
M85711,AST,110,TOTAL,1509
M85711,CAN,17,TOTAL,1509
M85711,CHD,59,TOTAL,1509
M85711,CKD,50,18OV,1133
M85711,COPD,3,TOTAL,1509
M85711,CVDPP,13,30_74,789
M85711,DEM,2,TOTAL,1509
M85711,DEP,29,18OV,1133
M85711,DM,184,17OV,1150
M85711,EP,5,18OV,1133
M85711,HF,18,TOTAL,1509
M85711,HYP,360,TOTAL,1509
M85711,LD,13,TOTAL,1509
M85711,MH,14,TOTAL,1509
M85711,OB,220,18OV,1133
M85711,OST,3,50OV,387
M85711,PAD,7,TOTAL,1509
M85711,PC,3,TOTAL,1509
M85711,RA,9,16OV,1186
M85711,STIA,17,TOTAL,1509
M85713,AF,36,TOTAL,3969
M85713,AST,247,TOTAL,3969
M85713,CAN,61,TOTAL,3969
M85713,CHD,162,TOTAL,3969
M85713,CKD,122,18OV,2761
M85713,COPD,38,TOTAL,3969
M85713,CVDPP,22,30_74,1815
M85713,DEM,24,TOTAL,3969
M85713,DEP,189,18OV,2761
M85713,DM,458,17OV,2823
M85713,EP,19,18OV,2761
M85713,HF,36,TOTAL,3969
M85713,HYP,550,TOTAL,3969
M85713,LD,59,TOTAL,3969
M85713,MH,50,TOTAL,3969
M85713,OB,161,18OV,2761
M85713,OST,7,50OV,766
M85713,PAD,14,TOTAL,3969
M85713,PC,12,TOTAL,3969
M85713,RA,36,16OV,2881
M85713,STIA,53,TOTAL,3969
M85715,AF,39,TOTAL,9995
M85715,AST,569,TOTAL,9995
M85715,CAN,82,TOTAL,9995
M85715,CHD,220,TOTAL,9995
M85715,CKD,186,18OV,6902
M85715,COPD,65,TOTAL,9995
M85715,CVDPP,27,30_74,4592
M85715,DEM,24,TOTAL,9995
M85715,DEP,297,18OV,6902
M85715,DM,885,17OV,7062
M85715,EP,31,18OV,6902
M85715,HF,49,TOTAL,9995
M85715,HYP,864,TOTAL,9995
M85715,LD,62,TOTAL,9995
M85715,MH,105,TOTAL,9995
M85715,OB,862,18OV,6902
M85715,OST,2,50OV,1859
M85715,PAD,12,TOTAL,9995
M85715,PC,14,TOTAL,9995
M85715,RA,41,16OV,7227
M85715,STIA,83,TOTAL,9995
M85716,AF,33,TOTAL,4413
M85716,AST,229,TOTAL,4413
M85716,CAN,42,TOTAL,4413
M85716,CHD,103,TOTAL,4413
M85716,CKD,68,18OV,3357
M85716,COPD,48,TOTAL,4413
M85716,CVDPP,25,30_74,2295
M85716,DEM,15,TOTAL,4413
M85716,DEP,171,18OV,3357
M85716,DM,254,17OV,3404
M85716,EP,21,18OV,3357
M85716,HF,16,TOTAL,4413
